"Date","id","name","min","max","Mean"
2022-06-13,1839,"BNB",256.854305830161,214.605301752506,235.73
2022-06-20,1839,"BNB",218.079711261071,205.166819212454,211.623
2022-06-27,1839,"BNB",240.618206409131,230.507084234693,235.563
2022-07-04,1839,"BNB",231.768209869658,215.213724810573,223.491
2022-07-11,1839,"BNB",234.649926435571,225.501411976369,230.076
2022-07-18,1839,"BNB",264.886046387097,247.821816056409,256.354
2022-07-25,1839,"BNB",262.436121544403,245.148492622395,253.792
2022-08-01,1839,"BNB",290.084787847247,278.343547853218,284.214
2022-08-08,1839,"BNB",332.881115820188,322.539376549416,327.71
2022-08-15,1839,"BNB",326.833647180373,314.858106967488,320.846
2022-08-22,1839,"BNB",303.823792489398,289.306707221425,296.565
2022-08-29,1839,"BNB",286.331010174459,272.805967616014,279.568
2022-09-05,1839,"BNB",280.612636641403,273.719526925893,277.166
2022-09-12,1839,"BNB",299.176304291991,291.150695819688,295.164
2022-09-19,1839,"BNB",272.619107261436,257.186828346311,264.903
2022-09-26,1839,"BNB",276.446979256729,271.188326728695,273.818
2022-10-03,1839,"BNB",288.632900820854,283.898643755084,286.266
2022-10-10,1839,"BNB",279.064314928273,271.806065105784,275.435
2022-10-17,1839,"BNB",275.841527250178,270.427346416493,273.134
2022-10-24,1839,"BNB",276.875463868703,271.884879702281,274.38
2022-10-31,1839,"BNB",336.795316781642,307.625325372962,322.21
2022-11-07,1839,"BNB",344.041900884413,327.683782432298,335.863
2022-11-14,1839,"BNB",290.71963301156,268.233046740441,279.476
2022-11-21,1839,"BNB",264.742552606732,250.65693898383,257.7
2022-11-28,1839,"BNB",309.09608791491,289.493688819351,299.295
2022-12-05,1839,"BNB",296.912166179345,286.538694041183,291.725
2022-12-12,1839,"BNB",285.537451304481,273.530841645492,279.534
2022-12-19,1839,"BNB",252.933020872949,238.650787979411,245.792
2022-12-26,1839,"BNB",244.595951264971,242.224423839434,243.41
2023-01-02,1839,"BNB",247.715267998923,241.692491386056,244.704
2023-01-09,1839,"BNB",283.025432795367,271.899394375623,277.462
2023-01-16,1839,"BNB",307.597369340197,294.181960229949,300.89
2023-01-23,1839,"BNB",307.429254470411,302.331699906584,304.88
2023-01-30,1839,"BNB",320.254819175939,303.580744320465,311.918
2023-02-06,1839,"BNB",330.957437001545,321.946143172301,326.452
2023-02-13,1839,"BNB",315.123038133425,283.696383453206,299.41
2023-02-20,1839,"BNB",319.300772085206,309.428248572262,314.365
2023-02-27,1839,"BNB",309.325454352254,300.936110940623,305.131
2023-03-06,1839,"BNB",289.718375855226,283.953162365482,286.836
2023-03-13,1839,"BNB",313.75370973843,287.556195989049,300.655
2023-03-20,1839,"BNB",339.798021487354,332.854101569647,336.326
2023-03-27,1839,"BNB",329.330494643801,306.454432860369,317.892
2023-04-03,1839,"BNB",314.033246795384,300.508764347351,307.271
2023-04-10,1839,"BNB",318.379062017269,311.811810059143,315.095
2023-04-17,1839,"BNB",350.072298274635,338.260624337246,344.166
2023-04-24,1839,"BNB",333.448119846592,328.144858765064,330.796
2022-05-02,2010,"Cardano",0.795818211207955,0.766198326842547,0.781
2022-05-09,2010,"Cardano",0.753232705555761,0.610088214065147,0.682
2022-05-16,2010,"Cardano",0.608465343322283,0.54781241091119,0.578
2022-05-23,2010,"Cardano",0.557804803329302,0.50943315642952,0.534
2022-05-30,2010,"Cardano",0.574956379011749,0.478083222038562,0.527
2022-06-06,2010,"Cardano",0.643452069505951,0.56660817492098,0.605
2022-06-13,2010,"Cardano",0.496463255725167,0.439205987902192,0.468
2022-06-20,2010,"Cardano",0.50796470508387,0.462885580710083,0.485
2022-06-27,2010,"Cardano",0.507614716014796,0.47862023379169,0.493
2022-07-04,2010,"Cardano",0.473208882566276,0.445300513931409,0.459
2022-07-11,2010,"Cardano",0.463180551744027,0.433864605197842,0.449
2022-07-18,2010,"Cardano",0.497245972111927,0.446382840484133,0.472
2022-07-25,2010,"Cardano",0.514812468743759,0.476236571080097,0.496
2022-08-01,2010,"Cardano",0.52573317060953,0.502531391280851,0.514
2022-08-08,2010,"Cardano",0.548406807305489,0.52363276441332,0.536
2022-08-15,2010,"Cardano",0.581009560764047,0.545604931909751,0.563
2022-08-22,2010,"Cardano",0.463535826840019,0.440015417976849,0.452
2022-08-29,2010,"Cardano",0.452049394942032,0.42768247392075,0.44
2022-09-05,2010,"Cardano",0.505339011301913,0.483885101386607,0.495
2022-09-12,2010,"Cardano",0.518861613843929,0.497819962164777,0.508
2022-09-19,2010,"Cardano",0.455685434484625,0.434388170436561,0.445
2022-09-26,2010,"Cardano",0.450269945509261,0.438233503426192,0.444
2022-10-03,2010,"Cardano",0.428601301649501,0.418097318786139,0.423
2022-10-10,2010,"Cardano",0.426264836799348,0.401788241116315,0.414
2022-10-17,2010,"Cardano",0.375328294334506,0.366598511122958,0.371
2022-10-24,2010,"Cardano",0.364589610687274,0.354383833834515,0.359
2022-10-31,2010,"Cardano",0.415174044061005,0.398713419321824,0.407
2022-11-07,2010,"Cardano",0.415742806628149,0.399029057722806,0.407
2022-11-14,2010,"Cardano",0.340556066089334,0.315945523647734,0.328
2022-11-21,2010,"Cardano",0.312621606758893,0.297287519703499,0.305
2022-11-28,2010,"Cardano",0.313784627099787,0.301404250061939,0.308
2022-12-05,2010,"Cardano",0.328756388098041,0.317321042180456,0.323
2022-12-12,2010,"Cardano",0.307808498879904,0.302639783906925,0.305
2022-12-19,2010,"Cardano",0.26928947404251,0.251139769715066,0.26
2022-12-26,2010,"Cardano",0.265307325435821,0.257989605594895,0.262
2023-01-02,2010,"Cardano",0.255766559126182,0.24736815012675,0.252
2023-01-09,2010,"Cardano",0.340881309766734,0.295414097547236,0.318
2023-01-16,2010,"Cardano",0.362747674766888,0.340660826210631,0.352
2023-01-23,2010,"Cardano",0.382364654671651,0.371022360573671,0.377
2023-01-30,2010,"Cardano",0.3976070683435,0.368588940086253,0.383
2023-02-06,2010,"Cardano",0.402419257508434,0.381602461073825,0.392
2023-02-13,2010,"Cardano",0.36552855583371,0.346896382800175,0.356
2023-02-20,2010,"Cardano",0.409229751211663,0.392036305450444,0.401
2023-02-27,2010,"Cardano",0.369893173714781,0.358805035219262,0.364
2023-03-06,2010,"Cardano",0.338409327885804,0.330410146471229,0.334
2023-03-13,2010,"Cardano",0.352077740806432,0.328689799765488,0.34
2023-03-20,2010,"Cardano",0.34674033230265,0.332135278965711,0.339
2023-03-27,2010,"Cardano",0.356989383516211,0.338738244110622,0.348
2023-04-03,2010,"Cardano",0.40346476350727,0.372874865954694,0.388
2023-04-10,2010,"Cardano",0.397423119466399,0.385490460587349,0.391
2023-04-17,2010,"Cardano",0.451757807616648,0.433168081237355,0.442
2023-04-24,2010,"Cardano",0.39660783977532,0.381285478992452,0.389
2022-05-02,3408,"USD Coin",1.0005640698602,0.999500196303252,1
2022-05-09,3408,"USD Coin",1.00068166955796,0.999376255937947,1
2022-05-16,3408,"USD Coin",1.00081623696237,0.99973955537364,1
2022-05-23,3408,"USD Coin",1.00090614356247,0.999727852620682,1
2022-05-30,3408,"USD Coin",1.00087052365951,0.999582409325991,1
2022-06-06,3408,"USD Coin",1.00083354232712,0.9996637902533,1
2022-06-13,3408,"USD Coin",1.00111698336598,0.999500854421916,1
2022-06-20,3408,"USD Coin",1.00098272170284,0.999843564153216,1
2022-06-27,3408,"USD Coin",1.00063700085148,0.999773469898989,1
2022-07-04,3408,"USD Coin",1.00072960140213,0.999811739675366,1
2022-07-11,3408,"USD Coin",1.00065231804369,0.999725650106263,1
2022-07-18,3408,"USD Coin",1.00077032032205,0.9995186646606,1
2022-07-25,3408,"USD Coin",1.00048497414203,0.999362992198195,1
2022-08-01,3408,"USD Coin",1.00046858357793,0.999522835051385,1
2022-08-08,3408,"USD Coin",1.00045388585585,0.999442471859726,1
2022-08-15,3408,"USD Coin",1.0002610183666,0.99945930515007,1
2022-08-22,3408,"USD Coin",1.00036369367788,0.999763606539573,1
2022-08-29,3408,"USD Coin",1.00036603649806,0.999800786138261,1
2022-09-05,3408,"USD Coin",1.00029000979561,0.999592437640076,1
2022-09-12,3408,"USD Coin",1.00019987056833,0.999516094320601,1
2022-09-19,3408,"USD Coin",1.00044951190857,0.999667549460345,1
2022-09-26,3408,"USD Coin",1.00042066467684,0.999740663687045,1
2022-10-03,3408,"USD Coin",1.00021510200037,0.99981570978231,1
2022-10-10,3408,"USD Coin",1.00024273591257,0.999738492448054,1
2022-10-17,3408,"USD Coin",1.00021778577351,0.999853841533189,1
2022-10-24,3408,"USD Coin",1.00026048957321,0.999766662388653,1
2022-10-31,3408,"USD Coin",1.00037867614223,0.999452232517014,1
2022-11-07,3408,"USD Coin",1.00038782814204,0.999657509697582,1
2022-11-14,3408,"USD Coin",1.00098744684823,0.999778537340935,1
2022-11-21,3408,"USD Coin",1.00077929721937,0.999807542971596,1
2022-11-28,3408,"USD Coin",1.00062307837158,0.999677890703468,1
2022-12-05,3408,"USD Coin",1.00039675568408,0.999679035045905,1
2022-12-12,3408,"USD Coin",1.00028779566347,0.999726229199005,1
2022-12-19,3408,"USD Coin",1.00024987312317,0.999346020245911,1
2022-12-26,3408,"USD Coin",1.00019608638612,0.999854029242858,1
2023-01-02,3408,"USD Coin",1.00021664398819,0.999848455025977,1
2023-01-09,3408,"USD Coin",1.0003584477922,0.999587612211506,1
2023-01-16,3408,"USD Coin",1.00049492774636,0.999626908913372,1
2023-01-23,3408,"USD Coin",1.00042589980479,0.999423367586693,1
2023-01-30,3408,"USD Coin",1.00033349667812,0.999503419590669,1
2023-02-06,3408,"USD Coin",1.0004585197057,0.999501004008492,1
2023-02-13,3408,"USD Coin",1.00038755684028,0.999430465859222,1
2023-02-20,3408,"USD Coin",1.00032130227384,0.999473614222225,1
2023-02-27,3408,"USD Coin",1.00046579272104,0.999631233015937,1
2023-03-06,3408,"USD Coin",1.00023863812165,0.999661123820575,1
2023-03-13,3408,"USD Coin",1.00027807287086,0.988035578150011,0.994
2023-03-20,3408,"USD Coin",1.00040183073301,0.997389914416252,0.999
2023-03-27,3408,"USD Coin",1.00018825785634,0.998941955682997,1
2023-04-03,3408,"USD Coin",1.00048966505256,0.999274353480453,1
2023-04-10,3408,"USD Coin",1.00030980297413,0.999314558523976,1
2023-04-17,3408,"USD Coin",1.00012077408677,0.999178338852273,1
2023-04-24,3408,"USD Coin",1.00044323800533,0.99954718489769,1
2022-05-02,3890,"Polygon",1.11878027108679,1.04326728793058,1.081
2022-05-09,3890,"Polygon",0.990015003619174,0.799419170556011,0.895
2022-05-16,3890,"Polygon",0.739998823102392,0.665088533574147,0.703
2022-05-23,3890,"Polygon",0.698384813212347,0.641704639158823,0.67
2022-05-30,3890,"Polygon",0.659176027480349,0.596756003943208,0.628
